match_id,match_seq_num,patch,region,start_time,duration,game_mode,skill,first_blood_time,barracks_status_dire,barracks_status_radiant,tower_status_dire,tower_status_radiant,dire_score,radiant_score,radiant_win
7131889760,5991748842,52,5.0,1682831043,1837,2,,123,63,63,1798,1982,16,26,True
6870794362,5757614170,51,3.0,1668770014,1558,2,,127,63,63,2036,1575,31,18,False
8085045377,6799298038,56,3.0,1734402962,1567,2,,69,51,63,1796,2039,18,30,True
6189744266,5177566532,49,10.0,1632180426,3245,2,,0,63,63,260,1824,44,47,True
4829216908,4059769060,41,3.0,1560195918,2068,2,,210,63,63,2038,772,35,18,False
3069182100,2680148931,22,3.0,1490108975,2544,2,,170,63,2,1572,1536,37,19,False
5275910256,4427126416,43,13.0,1583409055,2692,2,,167,63,51,1828,262,63,40,False
7899971726,6647156893,56,38.0,1723832488,2551,2,,81,63,48,1972,0,29,34,False
7328497738,6167894288,53,3.0,1694347823,1563,2,,69,15,63,1588,1974,31,33,True
6610747551,5525463570,50,13.0,1654867018,1862,2,,0,48,63,1792,1983,12,54,True
7471628448,6287053316,53,3.0,1701648765,1778,2,,308,63,51,2038,1798,28,9,False
4123000961,3573564257,38,3.0,1537187840,3117,2,,273,63,0,1830,0,33,29,False
6659506339,5568245540,50,3.0,1657688632,1970,2,,0,51,63,452,1847,20,33,True
8445755484,7094145911,58,,1756922717,2793,2,,262,3,63,0,1959,22,34,True
4566024355,3899590510,40,5.0,1553348719,1852,2,,137,63,0,2039,0,70,23,False
8285847659,6961624614,57,5.0,1746760442,2267,2,,168,63,3,2038,0,56,13,False
6742343854,5641709110,51,3.0,1662382786,2091,2,,6,63,63,1974,1572,53,25,False
5793906858,4878794585,47,3.0,1611074342,2726,2,,5,0,63,0,1846,30,40,True
2314207410,2027732126,16,12.0,1461412028,1530,2,,182,47,63,1574,1974,6,9,True
5866782891,4932420255,47,5.0,1614858991,1805,2,,186,63,59,2046,1798,34,12,False
2447376537,2140362025,18,12.0,1466334368,819,2,,19,60,63,2016,2023,7,18,True
7775715505,6546560675,55,38.0,1717437491,2151,2,,126,63,3,1972,1540,18,15,False
8403288253,7058246912,58,3.0,1754372082,1344,2,,136,63,63,2046,1830,34,26,False
5667029172,4763619258,46,5.0,1603361800,3368,2,,98,0,0,1536,0,32,30,False
6818889918,5710582941,51,3.0,1666516518,1553,2,,0,63,0,1974,1536,31,19,False
6901203136,5785423698,51,5.0,1670159760,2437,2,,146,63,0,1846,1536,45,26,False
7228883135,6078496454,52,3.0,1688549362,1632,2,,58,48,63,1984,1975,28,34,True
5308940477,4453487802,44,13.0,1584950617,1963,2,,9,51,47,260,1590,16,38,True
5643960515,4742579631,46,17.0,1601893190,3704,2,,111,63,48,1972,1792,46,39,False
4760010945,4013605461,40,10.0,1558110764,1349,2,,130,0,63,512,1983,15,22,True
6714032337,5616949048,50,8.0,1660896198,1840,2,,1,63,63,1956,1956,32,17,False
6961496259,5840352233,51,5.0,1673262044,2663,2,,365,48,63,1536,1844,12,21,True
4218945748,3656211741,38,5.0,1542179662,2893,2,,241,0,0,0,0,34,16,False
6552551623,5473951444,50,5.0,1651550182,1599,2,,97,49,63,1984,1982,23,35,True
7029653720,5901550178,51,3.0,1677131131,1918,2,,125,63,0,2038,1024,30,22,False
2766143683,2413773710,18,12.0,1478671917,1295,2,,82,59,63,1796,2047,4,21,True
7435452631,6255986034,53,3.0,1699805093,1771,2,,18,48,63,256,1983,14,37,True
2569011425,2243985650,18,1.0,1471111017,2127,2,,63,62,63,1824,1974,9,21,True
6524240087,5449629098,50,3.0,1649949638,3359,2,,282,3,3,4,1536,42,42,True
2764570847,2412395338,18,12.0,1478602311,522,2,,163,63,63,2046,2047,1,13,True
6512181477,5440018902,50,3.0,1649261227,1937,2,,0,51,63,1540,1983,24,42,True
8334082278,7001050201,58,3.0,1749893123,1286,2,,49,63,63,1975,1590,48,24,False
6631194850,5542808069,50,13.0,1655979487,3064,2,,77,63,0,1974,0,47,33,False
7057440999,5926016205,51,3.0,1678636298,2027,2,,111,60,63,288,1983,24,38,True
8295284968,6969400745,57,3.0,1747401694,2501,2,,48,0,63,1536,1846,23,53,True
6176112873,5166926009,49,3.0,1631372634,1855,2,,101,63,48,2038,1792,37,22,False
8207728873,6897885137,57,3.0,1741552178,2127,2,,0,0,63,1536,1982,22,39,True
8312062190,6983010512,58,2.0,1748470161,2174,2,,0,63,0,2046,0,46,21,False
7139754224,5998723399,52,3.0,1683281524,1388,2,,153,63,63,2047,1956,34,16,False
2962751729,2585792426,20,7.0,1485943773,442,2,,146,63,63,2039,2047,0,9,True
8308392172,6980048767,58,3.0,1748237102,1660,2,,132,63,15,1974,1574,46,19,False
8464105730,7109470064,58,5.0,1758002222,1949,2,,0,50,63,1920,1974,29,40,True
6285689086,5254345410,49,3.0,1637503548,3356,2,,209,63,0,1958,1536,36,23,False
2857369863,2492619712,19,12.0,1482134746,1609,2,,2,63,60,1974,1824,23,10,False
8294236399,6968525868,57,8.0,1747321371,1819,2,,8,63,51,1846,1924,47,29,False
4062183675,3524147893,38,1.0,1534391245,2592,2,,100,32,63,1536,1974,23,39,True
3530031354,3071699453,25,3.0,1509289793,2241,2,,176,63,0,1972,1536,22,13,False
5893521676,4948671399,47,13.0,1616050867,1535,2,,194,63,51,2038,1796,20,13,False
8570011914,7197653965,58,8.0,1763755590,2741,1,,16,15,63,1572,1844,29,46,True
5549588752,4656502128,46,2.0,1596402301,2424,2,,141,48,63,1792,1975,21,40,True
2912420106,2540494276,20,12.0,1484298527,1523,2,,59,3,63,1536,1982,10,34,True
8230797591,6916487541,57,8.0,1743056433,1798,2,,122,0,63,1024,1974,21,32,True
6294601987,5261392454,49,3.0,1638020493,1503,2,,0,0,63,0,1983,14,31,True
6986137880,5862547535,51,5.0,1674637413,2304,2,,304,63,0,1972,0,31,18,False
3937927453,3416604442,35,5.0,1528365883,3224,2,,165,60,63,1792,1844,25,37,True
7222067488,6072381853,52,3.0,1688125526,1709,2,,227,51,63,1792,1983,16,34,True
6632243483,5543728289,50,3.0,1656043549,2233,2,,57,51,63,1988,1847,25,29,True
5198315816,4362109906,42,3.0,1579114943,1572,2,,304,63,15,1980,1572,23,6,False
7767851299,6540204402,55,,1717102799,1812,2,,231,63,60,2038,1824,30,9,False
6478627118,5413449777,50,3.0,1647421818,2683,2,,22,15,48,1572,1536,55,41,True
2300576032,2016147002,16,5.0,1460876608,2560,2,,206,63,12,1846,1568,41,19,False
5939659036,4979605212,48,5.0,1618135551,2183,2,,83,63,51,1974,1540,30,11,False
2993684785,2613696034,21,12.0,1486902414,1128,2,,109,63,63,2046,1924,21,9,False
4202692913,3641955116,38,12.0,1541311674,3245,2,,110,50,62,0,1568,30,43,True
4826595632,4058222746,41,3.0,1560103753,3700,2,,209,0,51,0,1798,48,50,True
5473567028,4587990082,45,5.0,1592306584,2756,2,,0,63,63,454,1830,38,31,True
3509059874,3054458863,25,5.0,1508333867,2369,2,,48,3,63,1536,1975,23,36,True
5509218613,4619294227,46,13.0,1594521871,2113,2,,89,55,51,1796,260,28,31,False
6297747768,5263957967,49,3.0,1638190621,2018,2,,181,63,3,2046,1543,53,26,False
3191865660,2788266276,25,2.0,1495238382,1690,2,,195,63,3,2046,1536,20,9,False
7219446080,6070042794,52,3.0,1687955232,2016,2,,162,0,63,0,1974,20,35,True
7076315458,5942576245,51,3.0,1679726625,1791,2,,111,63,51,1972,1542,37,32,False
7805075781,6570063106,55,3.0,1718830521,2092,2,,540,48,63,448,1847,22,39,True
6900154686,5784447194,51,5.0,1670115666,2742,2,,96,63,51,1844,1796,55,33,False
8506573115,7144982932,58,,1760206199,2465,2,,127,63,3,1844,6,24,22,False
8530690372,7165218188,58,3.0,1761557927,1050,2,,251,63,63,2047,1926,28,12,False
5988942149,5017356526,48,17.0,1620720098,1883,2,,0,63,63,2038,1830,28,16,False
5703729481,4797334455,46,5.0,1605534725,1236,2,,5,63,63,1926,1975,19,31,True
5097652548,4277019479,41,3.0,1572779112,1808,2,,115,3,63,1540,1982,9,24,True
7857504582,6612427419,55,3.0,1721566678,1540,2,,92,51,63,1540,2039,31,38,True
2710045006,2365412566,18,3.0,1476465588,2164,2,,3,63,11,2046,1536,41,16,False
3279421771,2864424712,25,5.0,1498657087,2379,2,,67,63,3,1572,1536,28,23,False
7460618574,6277268812,53,8.0,1701060959,2175,2,,120,63,7,2036,1542,41,39,False
5722603859,4814538317,46,3.0,1606685144,3502,2,,110,13,63,1536,1830,23,33,True
5742002515,4832091124,46,13.0,1607946479,1903,2,,115,63,59,1590,1796,27,9,False
5692719445,4787285782,46,3.0,1604846702,3015,2,,151,35,63,1540,1830,31,46,True
6569328982,5488816835,50,3.0,1652513700,2041,2,,106,48,63,1984,1846,19,42,True
5963776344,4997731914,48,13.0,1619335307,2167,2,,123,0,63,1536,1982,17,44,True
8137998682,6841565432,56,3.0,1737387575,1976,2,,157,51,63,260,1958,28,47,True
5576851806,4681360475,46,3.0,1597936868,1712,2,,97,63,51,2046,1796,29,12,False
7029653855,5901572953,51,5.0,1677131965,2903,2,,0,63,0,1828,0,41,37,False
6553076077,5474466865,50,3.0,1651578198,3401,2,,88,51,0,1796,0,49,71,False
6315049312,5277827747,49,17.0,1639215051,2247,2,,100,48,63,1792,1847,28,38,True
4014997861,3483990150,37,5.0,1532084979,1097,2,,120,11,63,1540,2046,15,29,True
6614942046,5528790115,50,3.0,1655054290,2050,2,,0,51,63,1924,1847,28,34,True
5339873645,4478485186,44,13.0,1586256109,1556,2,,250,63,3,2036,4,40,22,False
5077729653,4260090526,41,13.0,1571568397,2181,2,,8,56,63,1920,1983,17,29,True
5614076285,4715196346,46,5.0,1600073779,1963,2,,55,63,63,1796,1982,11,38,True
6149898617,5146238162,49,3.0,1629806093,1172,2,,132,63,63,1828,2047,11,36,True
5853675888,4923456078,47,3.0,1614172050,1477,2,,68,63,63,1956,1983,14,29,True
7029653878,5901555786,51,3.0,1677131052,2325,2,,109,63,55,1956,1540,47,36,False
3121611119,2726170840,24,12.0,1492333370,3022,2,,163,63,56,1844,1792,27,9,False
6907494782,5791137398,51,3.0,1670497234,1994,2,,254,63,16,1974,1536,26,10,False
8221884791,6909231565,57,8.0,1742483610,1692,2,,18,63,3,1968,6,31,51,False
8045199742,6766312454,56,3.0,1732100120,2075,2,,232,11,63,1542,1974,15,40,True
5498208641,4609547450,46,13.0,1593839375,1051,2,,53,63,63,1958,1983,12,24,True
8369734026,7030349864,58,5.0,1752215113,1530,2,,41,63,63,2046,1830,31,10,False
2370306451,2075310280,17,2.0,1463519268,1389,2,,5,59,63,1924,2046,10,30,True
8431075725,7081753000,58,13.0,1756037615,2216,2,,0,63,63,1798,1975,23,41,True
3100639627,2707717687,23,2.0,1491444641,2865,2,,0,0,63,1536,1956,22,38,True
8561623439,7190878989,58,9.0,1763292258,2238,2,,216,3,63,6,1975,16,34,True
2670723455,2331521630,18,3.0,1474896048,1839,2,,222,0,63,512,1846,10,17,True
7585399191,6386618344,54,15.0,1707855358,2168,2,,8,63,0,1974,512,42,29,False
8482455957,7124830841,58,,1758952611,3137,2,,0,63,51,1956,388,36,38,False
6156190097,5151241725,49,3.0,1630166474,2216,2,,344,51,63,260,1975,9,27,True
3266838937,2853787526,25,3.0,1498148667,1571,2,,65,63,63,2039,1958,30,12,False
6422528408,5368051495,49,3.0,1644391279,2100,2,,111,61,51,1968,262,42,37,False
2386035098,2088486749,17,5.0,1464094611,2753,2,,2,51,63,1540,1974,26,45,True
5427429789,4549069416,45,5.0,1590058108,2054,2,,220,59,63,4,1958,20,24,True
7282885027,6126880044,53,3.0,1691914883,2523,2,,107,63,48,1974,1792,48,11,False
7997489563,6727539913,56,3.0,1729496006,1549,2,,110,51,63,1926,2047,10,34,True
7558136232,6364267106,54,5.0,1706427984,1516,2,,56,63,51,2046,1798,26,22,False
8011645344,6739024799,56,3.0,1730311668,1864,2,,182,0,63,0,1983,19,38,True
6725042601,5626779804,51,3.0,1661511689,1946,2,,191,63,51,1972,1926,36,14,False
5392302502,4520492603,45,3.0,1588429305,1794,2,,76,63,51,1974,1920,30,21,False
6636962219,5547937869,50,17.0,1656313534,1837,2,,59,63,63,1974,1828,34,8,False
8217690533,6905895508,57,8.0,1742201117,2625,2,,17,51,60,260,1824,29,55,True
8517058993,7153784557,58,8.0,1760796545,1779,2,,190,63,0,2046,0,46,14,False
2369257910,2074480019,17,12.0,1463486338,2549,2,,9,48,63,1536,1975,10,31,True
6636962236,5547965588,50,3.0,1656313586,3627,2,,201,0,15,512,548,25,61,True
7438598590,6258550139,53,3.0,1699966919,2808,2,,125,63,3,1844,4,34,34,False
7196377529,6049372047,52,3.0,1686513200,1970,2,,11,63,59,1972,1920,36,24,False
8247050688,6929809094,57,3.0,1744130132,3189,2,,2,3,51,4,1924,27,44,True
6407848393,5355780337,49,3.0,1643646023,1731,2,,132,63,3,1974,1536,26,18,False
8318353864,6988187830,58,8.0,1748867671,2328,2,,0,48,63,1792,1975,26,50,True
5159518668,4329239370,42,5.0,1576669636,1927,2,,0,51,63,1798,1983,23,54,True
2822242747,2462648880,18,7.0,1480844479,1502,2,,75,15,63,1540,1974,9,18,True
2716860875,2371284120,18,12.0,1476714147,2554,2,,69,63,48,1828,1536,53,29,False
7753171396,6528665567,55,3.0,1716532579,1468,2,,102,63,51,2038,1927,39,20,False
3841982927,3337132348,32,5.0,1524229088,2217,2,,187,48,63,256,1846,17,28,True
2306867682,2021460320,16,12.0,1461131765,1388,2,,65,63,3,1982,1540,22,9,False
8439988696,7089217305,58,8.0,1756566002,1552,2,,68,15,63,1574,1983,29,48,True
6652690901,5562119727,50,8.0,1657285245,1980,2,,0,63,51,2038,1798,27,21,False
8181514705,6876783082,57,3.0,1739993281,1240,2,,280,63,63,1972,2047,3,26,True
7710704088,6491647725,54,3.0,1714339774,1788,2,,703,48,63,896,1982,23,39,True
7961313764,6697603256,56,38.0,1727392538,965,2,,0,63,63,1972,2047,8,30,True
6540493305,5463281526,50,3.0,1650870255,1383,2,,349,60,63,2016,1975,11,31,True
7707558388,6488849706,54,8.0,1714211378,2949,2,,94,48,31,384,1574,40,53,True
4263510514,3695705693,39,2.0,1544404160,2289,2,,0,63,63,1972,262,27,22,False
6164054514,5157438747,49,5.0,1630649280,2209,2,,79,63,63,1796,1846,29,50,True
4197974514,3637788651,38,16.0,1541081375,2056,2,,107,63,47,1844,1572,30,16,False
6664749564,5572993905,50,8.0,1657994305,1968,2,,6,63,59,1982,1798,38,10,False
6967788030,5846020983,51,5.0,1673593370,2190,2,,0,51,63,388,1590,42,65,True
5142217211,4314668993,42,3.0,1575551186,1927,2,,1,63,63,1972,1798,22,23,True
7447511552,6265891683,53,8.0,1700395608,2819,2,,0,63,15,1956,38,40,34,False
4361552363,3777586918,39,3.0,1548450307,2066,2,,82,0,63,0,1983,14,17,True
7503610378,6315513631,54,8.0,1703412603,2091,2,,183,3,63,4,1846,21,27,True
4562878976,3897649435,40,8.0,1553273702,2598,2,,251,59,3,1796,1540,32,35,False
6016729613,5039503265,48,3.0,1622290602,1984,2,,425,63,51,2038,1796,26,7,False
5408031242,4533434754,45,3.0,1589125387,1886,2,,269,63,63,1824,1974,14,35,True
8292139536,6966817364,57,8.0,1747163059,1563,2,,104,51,63,262,1982,29,49,True
6973030931,5850706718,51,3.0,1673869643,1204,2,,125,63,51,2046,1926,30,19,False
7067402775,5934718113,51,3.0,1679209127,1894,2,,200,3,63,1536,1974,10,39,True
2998927900,2618324793,21,12.0,1487141042,1017,2,,175,63,63,1958,1983,5,10,True
5407506967,4532990609,45,13.0,1589108938,1821,2,,10,51,63,772,1974,42,45,True
7733772830,6512076929,54,3.0,1715504772,2247,2,,396,63,3,2038,1536,24,12,False
5106565663,4284692209,41,3.0,1573334820,3142,2,,237,51,63,260,1828,25,47,True
7306478101,6148306800,53,3.0,1693153095,1745,2,,70,60,63,1952,1982,11,29,True
5233443368,4391365903,43,10.0,1581193763,1712,2,,86,63,1,1974,1536,32,11,False
7779910183,6549877229,55,3.0,1717647415,1509,2,,620,15,63,1590,1959,13,24,True
5094507050,4274314726,41,13.0,1572607399,1678,2,,13,51,63,772,2047,33,40,True
8292663833,6967237182,57,3.0,1747214180,1076,2,,378,63,63,2038,1828,37,5,False
7438598713,6258504101,53,3.0,1699966923,1053,2,,0,0,63,0,2047,3,45,True
3203400252,2798513542,25,5.0,1495722587,1581,2,,148,3,63,1542,2047,12,17,True
5436867129,4556646959,45,3.0,1590510825,1932,2,,234,63,51,1974,390,26,23,False
8269070879,6947811161,57,3.0,1745641472,1877,2,,61,11,63,1542,1828,39,51,True
5844238915,4917262185,47,5.0,1613723175,1763,2,,51,63,60,2046,1824,38,10,False
3644326464,3167386351,26,18.0,1514372362,1498,2,,9,63,47,2046,1572,42,10,False
2381316683,2084463446,17,12.0,1463918791,2709,2,,250,63,59,1974,1796,25,28,False
6900679223,5784909652,51,5.0,1670142974,1711,2,,6,63,51,1974,262,99,31,False
7837581882,6596286721,55,3.0,1720596375,1500,2,,90,63,7,2044,1543,28,14,False
7233077837,6082273230,52,3.0,1688820110,2045,2,,329,63,63,1956,1975,18,33,True
8475640402,7119102054,58,38.0,1758576858,522,2,,19,63,63,2038,2047,0,20,True
2748318295,2398452124,18,12.0,1477976264,1521,2,,6,63,63,1796,2046,11,19,True
7738491484,6516191220,54,3.0,1715763752,2560,2,,136,23,63,4,1974,16,21,True
7324303957,6164165763,53,3.0,1694128802,2034,2,,24,60,63,1952,1975,20,35,True
5110760033,4288315017,41,13.0,1573613979,1906,2,,95,3,63,1540,1983,13,26,True
7874806370,6626549894,55,3.0,1722456931,1560,2,,346,63,55,2046,391,24,18,False
5289542213,4437916304,43,13.0,1584085918,1480,2,,121,51,63,1798,1972,22,21,True
7006061156,5880478108,51,3.0,1675765456,3920,2,,278,51,0,768,0,58,58,False
7438598754,6258539007,53,3.0,1699966924,2501,2,,0,0,63,0,2047,24,54,True
5108662887,4286486675,41,13.0,1573469021,1463,2,,51,51,63,1796,1975,16,41,True
4956095075,4157450264,41,13.0,1565337654,1588,2,,63,47,63,1568,1975,12,18,True
7643071084,6433126162,54,3.0,1710750909,2110,2,,144,63,51,2036,1798,41,19,False
4918346344,4126742194,41,5.0,1563794559,1925,2,,0,28,63,1536,1975,17,35,True
6466568817,5403947859,50,3.0,1646745789,2279,2,,0,0,63,1536,1846,30,53,True
8319926923,6989439501,58,6.0,1748966555,1236,2,,95,0,63,0,2047,4,31,True
8142193291,6844906003,56,3.0,1737651026,1363,2,,417,51,63,1926,1847,23,27,True
7823426164,6584903687,55,15.0,1719792286,1368,2,,0,63,0,2046,1536,31,16,False
7335314062,6173896980,53,3.0,1694753991,1553,2,,598,51,63,1990,1974,14,28,True
5386535570,4515789544,45,3.0,1588178597,2730,2,,179,52,63,1792,1830,14,28,True
6909067917,5792553888,51,5.0,1670579135,1459,2,,72,63,63,2046,1798,48,21,False
2531263117,2211940415,18,5.0,1469603065,2060,2,,136,3,63,1536,1975,18,31,True
8353481357,7016974910,58,3.0,1751133762,1742,2,,257,51,63,1796,2047,13,36,True
4197974679,3637782367,38,5.0,1541081390,2096,2,,267,49,63,1792,1983,15,40,True
5654446737,4752092509,46,15.0,1602534698,2190,2,,287,63,43,2038,1540,32,9,False
7215252120,6066296884,52,3.0,1687694715,1736,2,,213,59,63,772,1975,25,46,True
5100274327,4279256367,41,13.0,1572942614,1729,2,,142,51,63,388,1572,18,27,True
7229932191,6079437707,52,3.0,1688616848,1627,2,,134,63,15,1974,1574,23,16,False
5700584045,4794492828,46,13.0,1605353543,3064,2,,0,60,63,288,1844,2,0,True
8119648926,6826978452,56,5.0,1736347093,3509,2,,131,48,31,1792,38,38,37,False
6976701086,5854016813,51,15.0,1674084454,1418,2,,165,63,63,1796,1975,6,30,True
3887596191,3375198455,34,3.0,1526222674,2944,2,,111,51,51,516,4,41,39,False
7266632353,6112381027,52,15.0,1690921291,2100,2,,233,63,0,2036,0,33,20,False
3564634790,3100598483,26,7.0,1510822942,3038,2,,75,59,50,1792,1792,49,32,False
7011828391,5885620714,51,5.0,1676106014,1658,2,,353,63,63,2038,1846,29,6,False
6996624035,5871987765,51,3.0,1675238985,3390,2,,107,59,0,1796,0,36,51,False
7463764650,6280057259,53,3.0,1701246440,1497,2,,51,51,63,1990,1975,21,35,True
7243039399,6091166550,52,3.0,1689437581,1710,2,,53,63,63,2038,1792,33,20,False
7558660779,6364738081,54,8.0,1706449777,1703,2,,126,48,63,1792,2039,19,35,True
7013401263,5887022278,51,3.0,1676182640,2484,2,,337,63,3,1956,7,42,35,False
7811891893,6575631785,55,8.0,1719169959,1680,2,,0,63,50,2038,1792,42,17,False
6694634170,5599626216,50,3.0,1659775766,1859,2,,135,60,63,2032,1847,34,22,True
6898582217,5782992288,51,3.0,1670057799,1369,2,,80,51,63,1984,1855,11,39,True
6424101579,5369357544,49,3.0,1644473909,2035,2,,200,63,51,2036,263,33,22,False
4855431895,4078556461,41,5.0,1561126733,2782,2,,63,2,63,0,1956,39,49,True
5462033109,4577853661,45,8.0,1591699582,2240,2,,99,61,63,1824,1983,18,35,True
8311538362,6982567465,58,3.0,1748442915,1588,2,,61,63,3,2038,1543,27,20,False
2466251464,2156463110,18,2.0,1467053496,1855,2,,404,63,15,2038,1568,23,7,False
6148850390,5145410740,49,3.0,1629734731,1666,2,,201,63,63,1796,1982,13,27,True
6883902165,5769618813,51,5.0,1669366813,2436,2,,107,48,63,1792,1847,10,41,True
4887413452,4102537218,41,5.0,1562415414,3414,2,,117,63,51,1828,6,53,38,False
7804551898,6569693857,55,3.0,1718809609,3705,2,,0,63,0,1572,0,37,31,False
8446280382,7094558253,58,3.0,1756969672,1608,2,,52,51,63,1924,1975,18,37,True
7295468261,6138314025,53,13.0,1692586825,3322,2,,179,15,63,36,1828,32,37,True
6997148398,5872470666,51,3.0,1675264199,2691,2,,116,51,63,1984,1830,27,22,True
5681709790,4777079675,46,13.0,1604220376,1615,2,,182,63,51,1974,1927,33,32,False
7735345898,6513404892,54,5.0,1715582035,1270,2,,72,3,63,1540,1974,18,34,True
8279032557,6955983280,57,8.0,1746290173,1253,2,,73,63,51,2046,1798,45,10,False
8506049246,7144543171,58,8.0,1760189959,2021,2,,0,48,63,1792,1975,20,37,True
8187282177,6881387627,57,8.0,1740313136,1638,2,,156,0,63,0,2047,13,45,True
5292163839,4439970324,43,3.0,1584197584,1347,2,,6,63,63,2038,1591,21,14,False
5025301260,4215269982,41,17.0,1568614972,3353,2,,200,15,19,1572,4,36,42,False
7448036101,6266254490,53,8.0,1700409554,1714,2,,0,3,63,4,2047,12,38,True
7876903662,6628241302,56,3.0,1722587575,1219,2,,0,51,63,1990,1983,16,33,True
7860650768,6614936446,55,3.0,1721732417,1670,2,,200,63,51,1982,1542,35,23,False
7405044499,6233454787,53,5.0,1698562360,1896,2,,0,3,63,1540,1983,19,61,True
6338118417,5297220373,49,5.0,1640323922,2529,2,,10,0,31,0,1591,15,20,True
8097104658,6809014771,56,3.0,1735118000,1660,2,,147,63,51,2038,1796,41,17,False
7268729617,6114238969,52,3.0,1691066662,1763,2,,199,15,63,1540,1974,14,46,True
4887413529,4102508405,41,5.0,1562415439,2276,2,,16,0,63,0,1972,26,41,True
5953291041,4989744850,48,2.0,1618783264,2052,2,,0,63,3,2038,1542,38,15,False
6535774998,5459100447,50,5.0,1650617433,1883,2,,86,51,63,1920,1958,37,51,True
6313476874,5276552353,49,13.0,1639128075,1970,2,,0,48,63,896,1975,13,33,True
8119124774,6826505382,56,3.0,1736319574,1782,2,,127,63,3,2038,7,40,23,False
5218239267,4378795151,43,3.0,1580389997,2302,2,,33,63,3,1974,4,27,28,False
7599031082,6396911041,54,3.0,1708499198,1632,2,,234,48,63,1984,1847,19,35,True
5318902568,4461570890,44,13.0,1585392742,2361,2,,0,63,15,1828,36,30,40,False
8031044386,6754581088,56,8.0,1731338925,1854,2,,366,48,63,1792,1975,9,30,True
5981602604,5011499782,48,3.0,1620309933,1480,2,,6,63,63,2038,1956,31,9,False
4512023338,3868641608,40,3.0,1552149147,1492,2,,100,63,51,1830,391,30,23,False
7960265517,6696754304,56,5.0,1727341123,2108,2,,125,63,0,1974,1536,30,13,False
7353664308,6190224879,53,3.0,1695760414,2130,2,,1,63,3,1974,4,35,10,False
6676284220,5583409870,50,11.0,1658682358,1972,2,,131,63,48,1846,1536,19,19,False
6744965943,5644074705,51,5.0,1662527095,1557,2,,0,63,60,2046,1952,29,15,False
8481407789,7123974482,58,3.0,1758899395,2544,2,,132,63,0,1974,0,36,21,False
8261731138,6941810936,57,13.0,1745125224,2911,2,,27,0,63,0,1974,30,36,True
2580546360,2253784397,18,5.0,1471530370,1136,2,,92,63,63,1982,1830,23,11,False
2720006980,2373979931,18,12.0,1476861941,1850,2,,158,63,63,1572,1982,7,23,True
8428454710,7079516279,58,8.0,1755888440,1312,2,,6,63,63,2047,1572,31,9,False
